"","final_title","final_hit","filter_url","contentlist"
"149","????:어머니 지지율 2위 굳건하죠?","3752","https://www.clien.net/service/board/park/14749600?od=T31&po=4&category=&groupCd=community","      http://www.polinews.co.kr/news/article.html?no=457056   ‘이낙연28.4% &gt; 이재명13.7% 황교안11.3%’            아닌데 황 3등인데 ㅋㅋㅋㅋㅋ      "
"150","인생사 세옹지마","3224","https://www.clien.net/service/board/park/14749596?od=T31&po=4&category=&groupCd=community","      부산시 입장에서는 천만다행    인생사 세옹지마 일희일비 하지말자구요~~   "
"151","올림픽이 연기되었다지만","3746","https://www.clien.net/service/board/park/14749594?od=T31&po=5&category=&groupCd=community","      삼성에는 큰 타격이 없을 듯요.   그냥 양산 취소하면 되니깐.   지금 어차피 나와있는 건 시제품일거구요.   "
"152","뉴욕타임즈, 코로나19 환자 미국 4만명 스위스 8천명...","5180","https://www.clien.net/service/board/park/14749593?od=T31&po=5&category=&groupCd=community","      ===   내일쯤 스위스가 우리나라를 추월할 것으로 예상됩니다.   "
"153","N번방&amp;장모 - 마스크를 깜박했습니다","1526","https://www.clien.net/service/board/park/14749592?od=T31&po=5&category=&groupCd=community","      마스크를 깜박했는데 버스를 내리고 지하철 타기전에야 알아서 어쩔수없이 가는데 난감하네요   가방에 마스크 두개을 가지고 다니는데 하필 오늘은 가방도 안가지고 나온 상황...   오늘은 시작부터영 불안하네요   "
"154","강동원 실물 느낌(2).gif","7108","https://www.clien.net/service/board/park/14749591?od=T31&po=5&category=&groupCd=community","GIFGIF      딱히 아래서 찍어서 다리가 길어보이는게 아니라 실제 긴것 같습니다. 라고 하기엔 외계인입니다.ㅎㅎ   "
"155","n번방은 100% 유료회원제인가요? 그러면 다 잡히겠네요.","3628","https://www.clien.net/service/board/park/14749590?od=T31&po=5&category=&groupCd=community","      아무리 텔레그램 써도 유료회원이면 코인을 넘기든 계좌이체를 하던 그때 신분이 노출될껀데...   저런 방 운영이 100% 유료였다면 정말 다 잡을 수 있겠네요.   그리고 실수다 뭐다 이것도 안 통할꺼구요.   다만 무료방도 있었다면 저거까진 잡기 힘들꺼 같네요.   일단 유료방 회원만 잡아도 경찰추산 1-3만이라고 하니....      "
"156","펌_n번방 가해지 모여있는곳.jpg","7767","https://www.clien.net/service/board/park/14749589?od=T31&po=5&category=&groupCd=community","      https://theqoo.net/index.php?mid=hot&amp;filter_mode=normal&amp;document_srl=1354040491   -------   dc같은데 맞나요?   "
"157","타일러와 조셉이 겪은 미국의 비싼 의료비 경험담.jpg","5035","https://www.clien.net/service/board/park/14749586?od=T31&po=5&category=&groupCd=community","          "
"158","WHO, 서울의료원 방문...","6969","https://www.clien.net/service/board/park/14749585?od=T31&po=5&category=&groupCd=community","      https://m.news.naver.com/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=102&amp;oid=005&amp;aid=0001301668                     100여명의 환자가 있는데도 사망자가 1명도 안나온 점..... 크게 평가            현재 서울의료원은 코로나19 전문병원으로 완전전환해서      일반 입원환자가 한 명도 없다고 합니다   "
"159","[프로배구] 우승팀 없이 시즌 종료.","2022","https://www.clien.net/service/board/park/14749584?od=T31&po=5&category=&groupCd=community","      한국배구연맹(이하 ‘연맹’)은 코로나19 관련 잔여 리그 운영 방안 논의를 위해 지난 3월19일(목)에 이어 금일 임시 이사회를 다시 개최했다. 지난 회의에서는 결정을 유보한 바 있으나, 금일 재논의 끝에 봄 배구를 기다리는 배구팬들에게 송구스럽지만 금번 시즌을 현 시점에서 종료하기로 했다. 연맹은 코로나19 사태의 확산세 지속, 범국가적인 ‘사회적 거리두기’, 실내체육 운영중단 권고에 적극 동참하는 한편 배구 팬들의 안전 고려 및 선수들을 비롯한 리그 구성원들의 보호를 위해 시즌 종료를 결정했다.      시즌이 조기 종료됨에 따라 이번 시즌 우승팀은 없으며, 5라운드 종료 순위 기준으로 남자부는 우리카드, 대한항공, 현대캐피탈이 1, 2, 3위를, 여자부는 현대건설, GS칼텍스, 흥국생명이 1,2,3위로 최종 순위가 결정됐다. 한편, 연맹은 이번 시즌 정규리그 1, 2, 3위의 상금을 구단으로부터 기부 받아 코로나19 극복을 위한 성금으로 기부하고 전문위원, 심판, 기록원 등 구성원들의 생활자금에도 지원할 계획이다.      조원태 총재는 “선수들을 비롯한 리그 구성원들의 보호와 국가적 위기 극복에 동참하고자 시즌을 종료한 것에 대해 팬 분들의 넓은 이해를 구한다.”고 했다. 연맹은 ""리그 조기 종료에 대한 후속조치를 차질 없이 진행하고 앞으로 이런 천재지변과 같은 상황에 대한 세밀한 규정을 보완해 어떤 상황에도 모두가 수긍할 수 있도록 준비할 것""이라고 밝혔다.      --------------------------   코로나19 여파로 무관중 - 시즌 중단 - 시즌 조기종료 수순이 되었습니다.   19-20 시즌은 우승팀이 없고, 6라운드(최종라운드) 진행중이었으나 5라운드의 성적으로 팀순위만 매겨졌습니다.   봄배구 없는 시즌이 어색하긴합니다.      "
"160","현상황에서는 취업 시장 아작난건가요?","2993","https://www.clien.net/service/board/park/14749583?od=T31&po=5&category=&groupCd=community","      학부는 괜찮은데 고시니 뭐니 여차저차 준비하다가 30대 중반 넘어서까지 쌩백수로 남았는데요   현 경제 상황에서 올해 취업은 물건너 갔다고 봐야하나요   "
"161","4k 지원 가장 저렴한 글픽은 뭐가 있을까요?","148","https://www.clien.net/service/board/kin/14749582?od=T31&po=5&category=&groupCd=community","       기존 데탑에서 글픽을 제가 가져가고..      내장그래픽 없는 린필드는..      어쩔수 없이 글픽만 달아서 본가로 방출 예정인데      기왕 삵거면 유튜브나 넷플등 4k 재생 능력을 가진 글픽을 달아서 보낼려구요.      게임 같은거 안하고, 사무용 작업에는 여전히 린필드면 충분했었고..               여튼 가장 저렴한 4k지원 글픽은 어떤게 있을까요?      "
"162","강동원 실물 느낌.gif","6743","https://www.clien.net/service/board/park/14749581?od=T31&po=5&category=&groupCd=community","GIF      외계인입니다.      사람일리가 없어요.   "
"163","미국은 한국처럼 할 수 없습니다. 그저 한국이어서 가능한 것이지요","4197","https://www.clien.net/service/board/park/14749580?od=T31&po=5&category=&groupCd=community","      국뽕 차오르는 글을 써보고 싶지만, 제가 써봐야 외국인 (시민권 딴지 10년 정도 되었습니다) 이니 왠지 욕먹을거 같아서 그냥 담담하게 써봅니다.      일단 일부 당과 기레기 들이 정부 욕하고 어쩌고 저쩌고 하지만, 다 개소리이고, 그냥 한국이 지금 원탑입니다. 이건 뭐 두 말 할 것 없이 팩트죠   이를 위해서는 지난 메르스 때 닭대가리를 거치면서 흘린 눈물의 결과이기도 하고 (질본의 업그레이드, 관련 정책 미리 준비 및 실행으로 역학조사 완비, IT 인프라, 역시 관련 대응으로 시약 준비 등등) 국운이 따라준 결과 이기도 합니다 (촛불의 힘)   거기에 한국인의 패시브 스킬인 국난극복의 스킬이 발동했고 (퇴직 간호사, 의사, 약사, 한의사 등등의 자원봉사, 의료진들의 노력, 어렵지만 서로 도우면서 사재기 하지않는 것, 어렵게 모은 마스크 등을 나누는 것 등등) 국민들도 한마음으로 도와서 마스크도 쓰고 + 최대한 칩거도 하고 + 양보 등등까지 하면서 이겨낸거죠.         미국은 현재 곧곧에서 락다운 (특별한 사유 없이 외출 금지. 어길시 벌금), shelter-in-place (집에 머무르고 나가지 않는 것), stay at home (역시 집에 머무르지만 좀 더 자유로운 것) 등등으로 다양한 이름과 다양한 정책이 주별, 도시별로 이루어지고 있습니다. 이는 어디까지나 갑작스러운 확진을 최대한 억제하고, 이로 인해 의료시스템의 과부하로 인한 더 큰 문제 발생을 막기 위한 용도이기도 합니다.      하지만 그럼에도 불구하고 저는 매우 높은 확률로 상당히 실패를 할 것으로 예상 중입니다. 왜냐고요? 지금 제가 여기서 보고 느낀게 있으니까요 -_-   우선적으로 락다운이건 shelter in place 이건 뭐건, 너무 안일하게 대책을 하고 있습니다. 필수 비지니스에 대해서는 계속 뭉을 열 수 있게 하고 있는데, 그 필수 비지니스의 범위가 너무 넓지요. 그로서리/병원 등은 이해를 하지만, 자동차 수리점도 필수 비지니스 인거는 문제가 있다고 봅니다. (물론 사고 등의 이유가 있겠지만요)   또한 이렇게 나가지 말라고 ""권장""하는 와중에도 나가는 사람이 많다는 것이지요. 물론 저희도 애가 둘이 있어서 이해를 합니다만, 바닷가는 좀 아니잖아요... 등산로도 사람이 너무 많아졌다고 합니다. 저희도 산책삼아서 강가를 나가자고 하는걸 제가 막았습니다. 대신 동네 산책은 다녀왔지만요. 지금은 건강한 사람도 아픈 사람도 다 집에 있어야 하고, 그건 ""나부터"" 지켜야 하는 것이니까요.   추가적으로 쇼핑도 한몫 합니다. 락다운이건 뭐건 미리미리 준비를 해둬야 하는데, 솔직히 주정부도 일반인도 준비가 되어 있지 않지요. 하다못해 식료품도 없고요. 그런 와중에서 이런 발표가 나면 사람들은 패닉이 되서 뛰쳐나가서 장을 보게 되는데, ""사회적 거리두기"" 따위는 애매하게 지켜지고 있습니다. 매장 내에는 몇 명만 들어가도록 하는 곳들이 많지만, 여전히 밖에서는 줄을 서서 기다리고 있기 때문이지요. 그렇게 사람이 많은 곳에서 있게 된다면 추가로 더 퍼질 수 있는 것이지요.   거기에 초기 정부 대응도 문제인게 ""이건 그냥 독감 정도야"" 라고 대놓고 이야기를 한 바람에, ""독감 = 감기 = 코로나"" 라는 생각을 갖고 있는 사람이 아직도 많습니다. 치료제가 없고, 백신도 없으며, 감염 속도는 더 빠른데 말이지요. 하아....   물론 마스크나 장갑 같은 것을 제대로 장비하지 않는 것도 한몫하지요. 자기는 건강하니 괜찮다고 여기는 사람도 많고요.   아, 심지어 정부와 병원과 의료보험이 서로 의견이 맞지 않는 것도 있습니다. 핫라인은 제대로 연락이 되지 않고, 병원은 해당 문제는 다른 곳에 연락하라고 하고, 의료보험은 어떤 곳은 커버가 되고, 어느 것은 안되고... 거기에 사람들은 병원 = 돈 깨지는 곳 이라고 생각하는 부분도 있고요. 아파도 검사를 못가는 의료 시스템도 한몫합니다.   아, 드라이브 쓰루는 되는 곳이 있고, 안되는 곳이 있고요. 오레곤 주는 지난 주말에 겨우 이제 테스트 시범을 했다고 뉴스가 나오더군요. 거기에 검사 속도는 폭망 수준... 망할....      아무튼 총체적인 난국입니다. 정부나 주/시 단위의 빠른 대응도 없고, 서로 중구난방 의견 조율도 안되고, 사람들도 아직까지도 별 생각 없는 사람이 많지요. (지난 주말에 차로 지나가면서 놀이터를 보니 애들이랑 놀이터에서 노는 사람도 있더군요)   물론 일부 지역은 그래도 빨리 대응하고 + 검사도 빠르게 하고 있고요. 그런 곳들은 그래도 한달 뒤면 추세가 꺾이지 않을까 싶지요.   하지만 범국민적인 대응도 대책도 준비도 없으니 이건 뭐 개인적으로는 폭망각이라고 봅니다. 지금 당장 제 목줄이 간당간당한 느낌이에요.      물론 미국 정부도 완전히 손을 놓은 것은 아닙니다. 하지만 솔직히 말하면 매우 느리고 더디고 하네요.   하아.... 정말 하루하루 다르게 우울한 시나리오부터 가능한 다양한 시나리오까지 머리속으로 생각하고 있는데, 어떤 것은 너무 빠르고, 어떤 것은 너무 느리고 하네요. 에혀...         ---- 조금 더 추가 ----   미국이 그나마 더 살려면 빨리 락다운을 제대로 해서 더 퍼지는 것을 막아야 한다고 봅니다. 그 동안은 국고 신경 쓰지 말고, 이번 일로 재정적 피해 생기는 사람을 최대한 돕고 + 해고는 막아야할테고요.   아무래도 올 겨울은 무척이나 길고 길 것 같은 그런 느낌입니다. 과연 여름은 제대로 올지... 모르겠네요   "
